"Freq [GHz]","AbsorbanceTM []","AbsorbanceTE []"
75,0.00249891400519175,0.00242687555284837
75.03,0.00252624364964005,0.00244979504293164
75.06,0.00255634736655874,0.00247519956825637
75.09,0.00258958755832039,0.00250338447932275
75.12,0.00262639735728976,0.00253470271548817
75.15,0.00266729746253991,0.00256957819317305
75.18,0.0027129178701969,0.00260852299160574
75.21,0.00276402619900917,0.00265215962390075
75.24,0.00282156500907049,0.00270125019503753
75.27,0.00288670154258419,0.0027567350035872
75.3,0.00296089486202999,0.00281978426799134
75.33,0.00304598772762266,0.00289186836605426
75.36,0.00314433424361416,0.00297485461940405
75.39,0.00325898017624338,0.00307114284118837
75.42,0.0033939224217916,0.00318385866643722
75.45,0.0035544901277681,0.00331713505994347
75.48,0.00374791757854553,0.00347653206863019
75.51,0.00398422811064547,0.00366968024014369
75.54,0.00427763913046697,0.00390729945466195
75.57,0.00464887332344777,0.00420487522408941
75.6,0.00512911522645099,0.00458554204854411
75.63,0.00576711009163289,0.00508529069465613
75.66,0.00664263285987998,0.005762827094831
75.69,0.00789381934689215,0.00671894580816734
75.72,0.00977731159945383,0.0081357865432784
75.75,0.0128141803946877,0.010361970356411
75.78,0.0181883452893714,0.0141284389426167
75.81,0.0290192760539951,0.021213141341923
75.84,0.0556010132018951,0.0369682215172719
75.87,0.147881973495338,0.0836402603127107
75.9,0.628665269455348,0.313264340907322
75.93,0.328749641830195,0.569869974904401
75.96,0.0885094425638415,0.124233709742784
75.99,0.0385356217764787,0.045988929577071
76.02,0.0217316107571144,0.0239211100813396
76.05,0.014258927569314,0.0149944772518855
76.08,0.0103311382309715,0.0105642153637967
76.11,0.00802661303654906,0.00806244605313089
76.14,0.00656545163045408,0.0065189577933028
76.17,0.00558417243662113,0.00550344469103237
76.2,0.00489533932116315,0.00480192875547303
76.23,0.00439453648211319,0.00429847209068568
76.26,0.00401994165998265,0.00392591795914865
76.29,0.00373310031096674,0.00364322810249573
76.32,0.003509097870246,0.00342420103515106
76.35,0.00333122977200651,0.00325148470296821
76.38,0.00318796427806389,0.00311322582550788
76.41,0.00307113767953882,0.00300110905259199
76.44,0.00297484245653956,0.00290916475691261
76.47,0.00289472054029694,0.00283301980482664
76.5,0.00282750156488487,0.00276941291741706
76.53,0.00277069376337169,0.0027158731005672
76.56,0.00272237251942531,0.00267050139678437
76.59,0.00268103288769173,0.00263181973649429
76.62,0.00264548491451988,0.00259866433798428
76.65,0.00261477814969457,0.0025701092788093
76.68,0.00258814641715421,0.00254541087384208
76.71,0.00256496687011065,0.00252396663894328
76.74,0.00254472926544047,0.00250528463394872
76.77,0.00252701264839905,0.00248896029522128
76.8,0.00251146747581599,0.00247465873996233
76.83,0.00249780177783721,0.0024621011167526
76.86,0.00248577034985009,0.00245105398017342
76.89,0.00247516624077337,0.00244132094881366
76.92,0.00246581399744006,0.00243273610350869
76.95,0.00245756426365618,0.00242515872369198
76.98,0.00245028943280923,0.00241846906131282
77.01,0.00244388012589603,0.0024125649253155
77.04,0.00243824232081113,0.00240735890395993
77.07,0.00243329499920319,0.00240277609274087
77.1,0.00242896820704608,0.00239875222549391
77.13,0.00242520144776492,0.00239523212882597
77.16,0.00242194234473192,0.00239216843789347
77.19,0.0024191455224235,0.00238952052385688
77.22,0.0024167716665171,0.00238725359422953
77.25,0.00241478673095941,0.00238533793495244
77.28,0.00241316126626467,0.00238374826915277
77.31,0.00241186984810038,0.00238246321225688
77.34,0.00241089058967536,0.00238146480747303
77.37,0.00241020472398334,0.00238073812817119
77.4,0.0024097962444789,0.00238027093610871
77.43,0.00240965159520179,0.00238005338684033
77.46,0.0024097594026522,0.00238007777493321
77.49,0.00241011024268312,0.00238033831246143
77.52,0.00241069643767711,0.00238083093628538
77.55,0.00241151187929312,0.00238155313958299
77.58,0.00241255187305944,0.00238250382405447
77.61,0.00241381300170362,0.00238368316984228
77.64,0.00241529300465226,0.00238509252071273
77.67,0.00241699067175805,0.00238673428266079
77.7,0.0024189057485331,0.0023886118333083
77.73,0.002421038852086,0.00239072944137253
77.76,0.00242339139646497,0.00239309219496964
77.79,0.00242596552513508,0.00239570593654836
77.82,0.00242876405089198,0.00239857720481362
77.85,0.00243179040178299,0.00240171318223226
77.88,0.00243504857173893,0.00240512164689954
77.91,0.00243854307664604,0.00240881092950773
77.94,0.00244227891368431,0.00241278987327687
77.97,0.00244626152470806,0.00241706779766082
78,0.0024504967626201,0.00242165446479892
